121,BOL,Bolivia,1990,34,2 to 4 yrs,2,4,1,male,pct,overweight,prevalence,0.234,0.192,0.284
121,BOL,Bolivia,1990,34,2 to 4 yrs,2,4,1,male,pct,obese,prevalence,0.057,0.042,0.076
121,BOL,Bolivia,1990,36,2 to 19 yrs - age-standardized,2,19,1,male,pct,overweight,prevalence,0.198,0.169,0.228
121,BOL,Bolivia,1990,36,2 to 19 yrs - age-standardized,2,19,1,male,pct,obese,prevalence,0.048,0.04,0.058
121,BOL,Bolivia,1990,6,5 to 9 yrs,5,9,1,male,pct,obese,prevalence,0.05,0.032,0.073
121,BOL,Bolivia,1990,6,5 to 9 yrs,5,9,1,male,pct,overweight,prevalence,0.186,0.127,0.261
121,BOL,Bolivia,1990,7,10 to 14 yrs,10,14,1,male,pct,obese,prevalence,0.046,0.03,0.066
121,BOL,Bolivia,1990,7,10 to 14 yrs,10,14,1,male,pct,overweight,prevalence,0.214,0.152,0.29
121,BOL,Bolivia,1990,8,15 to 19 yrs,15,19,1,male,pct,obese,prevalence,0.041,0.026,0.061
121,BOL,Bolivia,1990,8,15 to 19 yrs,15,19,1,male,pct,overweight,prevalence,0.161,0.114,0.225
121,BOL,Bolivia,1990,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.061,0.039,0.088
121,BOL,Bolivia,1990,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.276,0.203,0.362
121,BOL,Bolivia,1990,38,20+ yrs - age-standardized,20,100,1,male,pct,overweight,prevalence,0.5,0.472,0.528
121,BOL,Bolivia,1990,38,20+ yrs - age-standardized,20,100,1,male,pct,obese,prevalence,0.104,0.092,0.117
121,BOL,Bolivia,1990,10,25 to 29 yrs,25,29,1,male,pct,overweight,prevalence,0.388,0.298,0.481
121,BOL,Bolivia,1990,10,25 to 29 yrs,25,29,1,male,pct,obese,prevalence,0.082,0.053,0.119
121,BOL,Bolivia,1990,11,30 to 34 yrs,30,34,1,male,pct,overweight,prevalence,0.46,0.364,0.557
121,BOL,Bolivia,1990,11,30 to 34 yrs,30,34,1,male,pct,obese,prevalence,0.092,0.061,0.134
121,BOL,Bolivia,1990,12,35 to 39 yrs,35,39,1,male,pct,overweight,prevalence,0.518,0.415,0.614
121,BOL,Bolivia,1990,12,35 to 39 yrs,35,39,1,male,pct,obese,prevalence,0.106,0.068,0.157
121,BOL,Bolivia,1990,13,40 to 44 yrs,40,44,1,male,pct,overweight,prevalence,0.556,0.455,0.655
121,BOL,Bolivia,1990,13,40 to 44 yrs,40,44,1,male,pct,obese,prevalence,0.115,0.076,0.168
121,BOL,Bolivia,1990,14,45 to 49 yrs,45,49,1,male,pct,obese,prevalence,0.122,0.08,0.167
121,BOL,Bolivia,1990,14,45 to 49 yrs,45,49,1,male,pct,overweight,prevalence,0.581,0.485,0.681
121,BOL,Bolivia,1990,15,50 to 54 yrs,50,54,1,male,pct,overweight,prevalence,0.599,0.5,0.691
121,BOL,Bolivia,1990,15,50 to 54 yrs,50,54,1,male,pct,obese,prevalence,0.128,0.082,0.179
121,BOL,Bolivia,1990,16,55 to 59 yrs,55,59,1,male,pct,overweight,prevalence,0.612,0.509,0.703
121,BOL,Bolivia,1990,16,55 to 59 yrs,55,59,1,male,pct,obese,prevalence,0.131,0.087,0.19
