198,ZWE,Zimbabwe,1990,34,2 to 4 yrs,2,4,1,male,pct,obese,prevalence,0.033,0.023,0.045
198,ZWE,Zimbabwe,1990,34,2 to 4 yrs,2,4,1,male,pct,overweight,prevalence,0.135,0.111,0.163
198,ZWE,Zimbabwe,1990,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,overweight,prevalence,0.096,0.08,0.114
198,ZWE,Zimbabwe,1990,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,obese,prevalence,0.03,0.024,0.037
198,ZWE,Zimbabwe,1990,6,5 to 9 yrs,5,9,1,male,pct,obese,prevalence,0.034,0.022,0.051
198,ZWE,Zimbabwe,1990,6,5 to 9 yrs,5,9,1,male,pct,overweight,prevalence,0.111,0.076,0.155
198,ZWE,Zimbabwe,1990,7,10 to 14 yrs,10,14,1,male,pct,obese,prevalence,0.03,0.019,0.044
198,ZWE,Zimbabwe,1990,7,10 to 14 yrs,10,14,1,male,pct,overweight,prevalence,0.114,0.077,0.161
198,ZWE,Zimbabwe,1990,8,15 to 19 yrs,15,19,1,male,pct,overweight,prevalence,0.025,0.016,0.037
198,ZWE,Zimbabwe,1990,8,15 to 19 yrs,15,19,1,male,pct,obese,prevalence,0.022,0.014,0.033
198,ZWE,Zimbabwe,1990,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.02,0.012,0.03
198,ZWE,Zimbabwe,1990,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.045,0.03,0.067
198,ZWE,Zimbabwe,1990,38,20+ yrs - age-standardized,20,100,1,male,pct,overweight,prevalence,0.159,0.144,0.176
198,ZWE,Zimbabwe,1990,38,20+ yrs - age-standardized,20,100,1,male,pct,obese,prevalence,0.036,0.032,0.041
198,ZWE,Zimbabwe,1990,10,25 to 29 yrs,25,29,1,male,pct,overweight,prevalence,0.087,0.058,0.122
198,ZWE,Zimbabwe,1990,10,25 to 29 yrs,25,29,1,male,pct,obese,prevalence,0.026,0.016,0.039
198,ZWE,Zimbabwe,1990,11,30 to 34 yrs,30,34,1,male,pct,overweight,prevalence,0.117,0.079,0.164
198,ZWE,Zimbabwe,1990,11,30 to 34 yrs,30,34,1,male,pct,obese,prevalence,0.031,0.019,0.047
198,ZWE,Zimbabwe,1990,12,35 to 39 yrs,35,39,1,male,pct,overweight,prevalence,0.19,0.134,0.256
198,ZWE,Zimbabwe,1990,12,35 to 39 yrs,35,39,1,male,pct,obese,prevalence,0.024,0.015,0.037
198,ZWE,Zimbabwe,1990,13,40 to 44 yrs,40,44,1,male,pct,overweight,prevalence,0.217,0.157,0.291
198,ZWE,Zimbabwe,1990,13,40 to 44 yrs,40,44,1,male,pct,obese,prevalence,0.018,0.011,0.028
198,ZWE,Zimbabwe,1990,14,45 to 49 yrs,45,49,1,male,pct,obese,prevalence,0.046,0.03,0.067
198,ZWE,Zimbabwe,1990,14,45 to 49 yrs,45,49,1,male,pct,overweight,prevalence,0.225,0.162,0.308
198,ZWE,Zimbabwe,1990,15,50 to 54 yrs,50,54,1,male,pct,obese,prevalence,0.054,0.035,0.079
198,ZWE,Zimbabwe,1990,15,50 to 54 yrs,50,54,1,male,pct,overweight,prevalence,0.233,0.167,0.318
198,ZWE,Zimbabwe,1990,16,55 to 59 yrs,55,59,1,male,pct,overweight,prevalence,0.202,0.139,0.272
198,ZWE,Zimbabwe,1990,16,55 to 59 yrs,55,59,1,male,pct,obese,prevalence,0.068,0.044,0.1
198,ZWE,Zimbabwe,1990,17,60 to 64 yrs,60,64,1,male,pct,overweight,prevalence,0.193,0.135,0.264
198,ZWE,Zimbabwe,1990,17,60 to 64 yrs,60,64,1,male,pct,obese,prevalence,0.069,0.045,0.102
198,ZWE,Zimbabwe,1990,18,65 to 69 yrs,65,69,1,male,pct,obese,prevalence,0.044,0.027,0.067
198,ZWE,Zimbabwe,1990,18,65 to 69 yrs,65,69,1,male,pct,overweight,prevalence,0.174,0.119,0.238
198,ZWE,Zimbabwe,1990,19,70 to 74 yrs,70,74,1,male,pct,overweight,prevalence,0.169,0.117,0.237
198,ZWE,Zimbabwe,1990,19,70 to 74 yrs,70,74,1,male,pct,obese,prevalence,0.041,0.025,0.062
