158,S5,South Asia,1990,34,2 to 4 yrs,2,4,1,male,pct,obese,prevalence,0.035,0.026,0.045
158,S5,South Asia,1990,34,2 to 4 yrs,2,4,1,male,pct,overweight,prevalence,0.084,0.066,0.109
158,S5,South Asia,1990,36,2 to 19 yrs - age-standardized,2,19,1,male,pct,overweight,prevalence,0.057,0.049,0.065
158,S5,South Asia,1990,36,2 to 19 yrs - age-standardized,2,19,1,male,pct,obese,prevalence,0.027,0.023,0.031
158,S5,South Asia,1990,6,5 to 9 yrs,5,9,1,male,pct,obese,prevalence,0.03,0.021,0.042
158,S5,South Asia,1990,6,5 to 9 yrs,5,9,1,male,pct,overweight,prevalence,0.055,0.041,0.073
158,S5,South Asia,1990,7,10 to 14 yrs,10,14,1,male,pct,obese,prevalence,0.023,0.016,0.033
158,S5,South Asia,1990,7,10 to 14 yrs,10,14,1,male,pct,overweight,prevalence,0.051,0.038,0.068
158,S5,South Asia,1990,8,15 to 19 yrs,15,19,1,male,pct,overweight,prevalence,0.04,0.03,0.053
158,S5,South Asia,1990,8,15 to 19 yrs,15,19,1,male,pct,obese,prevalence,0.02,0.015,0.028
158,S5,South Asia,1990,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.089,0.066,0.117
158,S5,South Asia,1990,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.026,0.02,0.036
158,S5,South Asia,1990,38,20+ yrs - age-standardized,20,100,1,male,pct,overweight,prevalence,0.174,0.161,0.189
158,S5,South Asia,1990,38,20+ yrs - age-standardized,20,100,1,male,pct,obese,prevalence,0.038,0.035,0.042
158,S5,South Asia,1990,10,25 to 29 yrs,25,29,1,male,pct,obese,prevalence,0.033,0.025,0.044
158,S5,South Asia,1990,10,25 to 29 yrs,25,29,1,male,pct,overweight,prevalence,0.125,0.093,0.169
158,S5,South Asia,1990,11,30 to 34 yrs,30,34,1,male,pct,obese,prevalence,0.033,0.024,0.042
158,S5,South Asia,1990,11,30 to 34 yrs,30,34,1,male,pct,overweight,prevalence,0.144,0.108,0.189
158,S5,South Asia,1990,12,35 to 39 yrs,35,39,1,male,pct,obese,prevalence,0.039,0.029,0.054
158,S5,South Asia,1990,12,35 to 39 yrs,35,39,1,male,pct,overweight,prevalence,0.187,0.14,0.244
158,S5,South Asia,1990,13,40 to 44 yrs,40,44,1,male,pct,obese,prevalence,0.04,0.03,0.053
158,S5,South Asia,1990,13,40 to 44 yrs,40,44,1,male,pct,overweight,prevalence,0.205,0.154,0.262
158,S5,South Asia,1990,14,45 to 49 yrs,45,49,1,male,pct,overweight,prevalence,0.216,0.165,0.277
158,S5,South Asia,1990,14,45 to 49 yrs,45,49,1,male,pct,obese,prevalence,0.043,0.031,0.058
158,S5,South Asia,1990,15,50 to 54 yrs,50,54,1,male,pct,overweight,prevalence,0.224,0.171,0.284
158,S5,South Asia,1990,15,50 to 54 yrs,50,54,1,male,pct,obese,prevalence,0.041,0.031,0.055
158,S5,South Asia,1990,16,55 to 59 yrs,55,59,1,male,pct,overweight,prevalence,0.218,0.167,0.276
158,S5,South Asia,1990,16,55 to 59 yrs,55,59,1,male,pct,obese,prevalence,0.045,0.033,0.06
158,S5,South Asia,1990,17,60 to 64 yrs,60,64,1,male,pct,obese,prevalence,0.046,0.033,0.062
158,S5,South Asia,1990,17,60 to 64 yrs,60,64,1,male,pct,overweight,prevalence,0.191,0.142,0.244
158,S5,South Asia,1990,18,65 to 69 yrs,65,69,1,male,pct,overweight,prevalence,0.199,0.153,0.256
158,S5,South Asia,1990,18,65 to 69 yrs,65,69,1,male,pct,obese,prevalence,0.043,0.031,0.057
158,S5,South Asia,1990,19,70 to 74 yrs,70,74,1,male,pct,obese,prevalence,0.038,0.029,0.05
158,S5,South Asia,1990,19,70 to 74 yrs,70,74,1,male,pct,overweight,prevalence,0.183,0.137,0.238
158,S5,South Asia,1990,20,75 to 79 yrs,75,79,1,male,pct,overweight,prevalence,0.205,0.159,0.259
158,S5,South Asia,1990,20,75 to 79 yrs,75,79,1,male,pct,obese,prevalence,0.049,0.037,0.065
158,S5,South Asia,1990,21,80+ yrs,80,100,1,male,pct,overweight,prevalence,0.189,0.146,0.245
158,S5,South Asia,1990,21,80+ yrs,80,100,1,male,pct,obese,prevalence,0.048,0.036,0.062
158,S5,South Asia,1990,34,2 to 4 yrs,2,4,2,female,pct,overweight,prevalence,0.082,0.063,0.107
158,S5,South Asia,1990,34,2 to 4 yrs,2,4,2,female,pct,obese,prevalence,0.037,0.029,0.048
158,S5,South Asia,1990,36,2 to 19 yrs - age-standardized,2,19,2,female,pct,overweight,prevalence,0.056,0.048,0.065
158,S5,South Asia,1990,36,2 to 19 yrs - age-standardized,2,19,2,female,pct,obese,prevalence,0.028,0.023,0.033
158,S5,South Asia,1990,6,5 to 9 yrs,5,9,2,female,pct,overweight,prevalence,0.07,0.053,0.092
158,S5,South Asia,1990,6,5 to 9 yrs,5,9,2,female,pct,obese,prevalence,0.04,0.028,0.055
158,S5,South Asia,1990,7,10 to 14 yrs,10,14,2,female,pct,obese,prevalence,0.022,0.015,0.032
158,S5,South Asia,1990,7,10 to 14 yrs,10,14,2,female,pct,overweight,prevalence,0.046,0.034,0.06
158,S5,South Asia,1990,8,15 to 19 yrs,15,19,2,female,pct,obese,prevalence,0.012,0.008,0.017
158,S5,South Asia,1990,8,15 to 19 yrs,15,19,2,female,pct,overweight,prevalence,0.027,0.021,0.036
158,S5,South Asia,1990,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.058,0.044,0.076
158,S5,South Asia,1990,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.021,0.015,0.029
158,S5,South Asia,1990,38,20+ yrs - age-standardized,20,100,2,female,pct,obese,prevalence,0.041,0.038,0.045
158,S5,South Asia,1990,38,20+ yrs - age-standardized,20,100,2,female,pct,overweight,prevalence,0.174,0.16,0.189
158,S5,South Asia,1990,10,25 to 29 yrs,25,29,2,female,pct,overweight,prevalence,0.098,0.075,0.129
158,S5,South Asia,1990,10,25 to 29 yrs,25,29,2,female,pct,obese,prevalence,0.022,0.016,0.029
158,S5,South Asia,1990,11,30 to 34 yrs,30,34,2,female,pct,overweight,prevalence,0.137,0.103,0.182
158,S5,South Asia,1990,11,30 to 34 yrs,30,34,2,female,pct,obese,prevalence,0.033,0.024,0.044
158,S5,South Asia,1990,12,35 to 39 yrs,35,39,2,female,pct,overweight,prevalence,0.164,0.122,0.217
158,S5,South Asia,1990,12,35 to 39 yrs,35,39,2,female,pct,obese,prevalence,0.04,0.029,0.055
158,S5,South Asia,1990,13,40 to 44 yrs,40,44,2,female,pct,obese,prevalence,0.048,0.035,0.065
158,S5,South Asia,1990,13,40 to 44 yrs,40,44,2,female,pct,overweight,prevalence,0.191,0.144,0.248
158,S5,South Asia,1990,14,45 to 49 yrs,45,49,2,female,pct,obese,prevalence,0.054,0.038,0.073
