41,UZB,Uzbekistan,1990,34,2 to 4 yrs,2,4,1,male,pct,overweight,prevalence,0.36,0.272,0.453
41,UZB,Uzbekistan,1990,34,2 to 4 yrs,2,4,1,male,pct,obese,prevalence,0.216,0.154,0.286
41,UZB,Uzbekistan,1990,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,overweight,prevalence,0.22,0.19,0.254
41,UZB,Uzbekistan,1990,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,obese,prevalence,0.119,0.095,0.144
41,UZB,Uzbekistan,1990,6,5 to 9 yrs,5,9,1,male,pct,obese,prevalence,0.177,0.121,0.246
41,UZB,Uzbekistan,1990,6,5 to 9 yrs,5,9,1,male,pct,overweight,prevalence,0.27,0.196,0.351
41,UZB,Uzbekistan,1990,7,10 to 14 yrs,10,14,1,male,pct,obese,prevalence,0.079,0.051,0.117
41,UZB,Uzbekistan,1990,7,10 to 14 yrs,10,14,1,male,pct,overweight,prevalence,0.165,0.116,0.224
41,UZB,Uzbekistan,1990,8,15 to 19 yrs,15,19,1,male,pct,overweight,prevalence,0.097,0.068,0.138
41,UZB,Uzbekistan,1990,8,15 to 19 yrs,15,19,1,male,pct,obese,prevalence,0.01,0.007,0.016
41,UZB,Uzbekistan,1990,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.014,0.009,0.022
41,UZB,Uzbekistan,1990,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.181,0.128,0.248
41,UZB,Uzbekistan,1990,38,20+ yrs - age-standardized,20,100,1,male,pct,overweight,prevalence,0.469,0.442,0.495
41,UZB,Uzbekistan,1990,38,20+ yrs - age-standardized,20,100,1,male,pct,obese,prevalence,0.104,0.092,0.116
41,UZB,Uzbekistan,1990,10,25 to 29 yrs,25,29,1,male,pct,obese,prevalence,0.026,0.016,0.039
41,UZB,Uzbekistan,1990,10,25 to 29 yrs,25,29,1,male,pct,overweight,prevalence,0.267,0.196,0.355
41,UZB,Uzbekistan,1990,11,30 to 34 yrs,30,34,1,male,pct,overweight,prevalence,0.359,0.27,0.451
41,UZB,Uzbekistan,1990,11,30 to 34 yrs,30,34,1,male,pct,obese,prevalence,0.038,0.025,0.057
41,UZB,Uzbekistan,1990,12,35 to 39 yrs,35,39,1,male,pct,obese,prevalence,0.08,0.053,0.119
41,UZB,Uzbekistan,1990,12,35 to 39 yrs,35,39,1,male,pct,overweight,prevalence,0.462,0.359,0.561
41,UZB,Uzbekistan,1990,13,40 to 44 yrs,40,44,1,male,pct,overweight,prevalence,0.529,0.432,0.628
