173,GAB,Gabon,1990,34,2 to 4 yrs,2,4,1,male,pct,obese,prevalence,0.031,0.02,0.045
173,GAB,Gabon,1990,34,2 to 4 yrs,2,4,1,male,pct,overweight,prevalence,0.12,0.086,0.169
173,GAB,Gabon,1990,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,obese,prevalence,0.025,0.02,0.031
173,GAB,Gabon,1990,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,overweight,prevalence,0.108,0.09,0.13
173,GAB,Gabon,1990,6,5 to 9 yrs,5,9,1,male,pct,overweight,prevalence,0.095,0.065,0.135
173,GAB,Gabon,1990,6,5 to 9 yrs,5,9,1,male,pct,obese,prevalence,0.028,0.018,0.043
173,GAB,Gabon,1990,7,10 to 14 yrs,10,14,1,male,pct,overweight,prevalence,0.116,0.079,0.162
173,GAB,Gabon,1990,7,10 to 14 yrs,10,14,1,male,pct,obese,prevalence,0.026,0.016,0.038
173,GAB,Gabon,1990,8,15 to 19 yrs,15,19,1,male,pct,obese,prevalence,0.016,0.011,0.024
173,GAB,Gabon,1990,8,15 to 19 yrs,15,19,1,male,pct,overweight,prevalence,0.105,0.072,0.148
173,GAB,Gabon,1990,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.018,0.011,0.027
173,GAB,Gabon,1990,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.187,0.131,0.257
173,GAB,Gabon,1990,38,20+ yrs - age-standardized,20,100,1,male,pct,overweight,prevalence,0.383,0.357,0.411
173,GAB,Gabon,1990,38,20+ yrs - age-standardized,20,100,1,male,pct,obese,prevalence,0.103,0.091,0.115
173,GAB,Gabon,1990,10,25 to 29 yrs,25,29,1,male,pct,overweight,prevalence,0.272,0.195,0.358
173,GAB,Gabon,1990,10,25 to 29 yrs,25,29,1,male,pct,obese,prevalence,0.066,0.044,0.1
173,GAB,Gabon,1990,11,30 to 34 yrs,30,34,1,male,pct,overweight,prevalence,0.323,0.242,0.417
173,GAB,Gabon,1990,11,30 to 34 yrs,30,34,1,male,pct,obese,prevalence,0.087,0.056,0.129
173,GAB,Gabon,1990,12,35 to 39 yrs,35,39,1,male,pct,overweight,prevalence,0.416,0.322,0.516
173,GAB,Gabon,1990,12,35 to 39 yrs,35,39,1,male,pct,obese,prevalence,0.125,0.084,0.178
173,GAB,Gabon,1990,13,40 to 44 yrs,40,44,1,male,pct,obese,prevalence,0.14,0.094,0.2
173,GAB,Gabon,1990,13,40 to 44 yrs,40,44,1,male,pct,overweight,prevalence,0.457,0.355,0.563
173,GAB,Gabon,1990,14,45 to 49 yrs,45,49,1,male,pct,overweight,prevalence,0.493,0.387,0.593
173,GAB,Gabon,1990,14,45 to 49 yrs,45,49,1,male,pct,obese,prevalence,0.122,0.079,0.177
173,GAB,Gabon,1990,15,50 to 54 yrs,50,54,1,male,pct,obese,prevalence,0.126,0.085,0.181
173,GAB,Gabon,1990,15,50 to 54 yrs,50,54,1,male,pct,overweight,prevalence,0.509,0.408,0.61
173,GAB,Gabon,1990,16,55 to 59 yrs,55,59,1,male,pct,overweight,prevalence,0.464,0.364,0.564
173,GAB,Gabon,1990,16,55 to 59 yrs,55,59,1,male,pct,obese,prevalence,0.135,0.091,0.193
173,GAB,Gabon,1990,17,60 to 64 yrs,60,64,1,male,pct,obese,prevalence,0.139,0.092,0.201
173,GAB,Gabon,1990,17,60 to 64 yrs,60,64,1,male,pct,overweight,prevalence,0.457,0.351,0.553
173,GAB,Gabon,1990,18,65 to 69 yrs,65,69,1,male,pct,obese,prevalence,0.13,0.085,0.182
173,GAB,Gabon,1990,18,65 to 69 yrs,65,69,1,male,pct,overweight,prevalence,0.433,0.336,0.532
173,GAB,Gabon,1990,19,70 to 74 yrs,70,74,1,male,pct,obese,prevalence,0.122,0.081,0.176
173,GAB,Gabon,1990,19,70 to 74 yrs,70,74,1,male,pct,overweight,prevalence,0.42,0.332,0.521
173,GAB,Gabon,1990,20,75 to 79 yrs,75,79,1,male,pct,overweight,prevalence,0.39,0.299,0.489
173,GAB,Gabon,1990,20,75 to 79 yrs,75,79,1,male,pct,obese,prevalence,0.112,0.072,0.16
173,GAB,Gabon,1990,21,80+ yrs,80,100,1,male,pct,obese,prevalence,0.092,0.06,0.135
173,GAB,Gabon,1990,21,80+ yrs,80,100,1,male,pct,overweight,prevalence,0.324,0.243,0.411
173,GAB,Gabon,1990,34,2 to 4 yrs,2,4,2,female,pct,overweight,prevalence,0.132,0.092,0.189
173,GAB,Gabon,1990,34,2 to 4 yrs,2,4,2,female,pct,obese,prevalence,0.027,0.017,0.04
173,GAB,Gabon,1990,36,"2 to 19 yrs, age-standardized",2,19,2,female,pct,obese,prevalence,0.027,0.021,0.034
173,GAB,Gabon,1990,36,"2 to 19 yrs, age-standardized",2,19,2,female,pct,overweight,prevalence,0.15,0.122,0.181
173,GAB,Gabon,1990,6,5 to 9 yrs,5,9,2,female,pct,obese,prevalence,0.032,0.019,0.05
173,GAB,Gabon,1990,6,5 to 9 yrs,5,9,2,female,pct,overweight,prevalence,0.168,0.115,0.24
173,GAB,Gabon,1990,7,10 to 14 yrs,10,14,2,female,pct,overweight,prevalence,0.172,0.119,0.24
173,GAB,Gabon,1990,7,10 to 14 yrs,10,14,2,female,pct,obese,prevalence,0.027,0.017,0.041
173,GAB,Gabon,1990,8,15 to 19 yrs,15,19,2,female,pct,obese,prevalence,0.023,0.014,0.036
173,GAB,Gabon,1990,8,15 to 19 yrs,15,19,2,female,pct,overweight,prevalence,0.123,0.084,0.175
173,GAB,Gabon,1990,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.171,0.117,0.239
173,GAB,Gabon,1990,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.044,0.027,0.067
173,GAB,Gabon,1990,38,20+ yrs - age-standardized,20,100,2,female,pct,overweight,prevalence,0.404,0.377,0.433
