62,RUS,Russia,1990,34,2 to 4 yrs,2,4,1,male,pct,obese,prevalence,0.195,0.148,0.252
62,RUS,Russia,1990,34,2 to 4 yrs,2,4,1,male,pct,overweight,prevalence,0.312,0.257,0.376
62,RUS,Russia,1990,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,overweight,prevalence,0.171,0.152,0.191
62,RUS,Russia,1990,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,obese,prevalence,0.075,0.064,0.089
62,RUS,Russia,1990,6,5 to 9 yrs,5,9,1,male,pct,obese,prevalence,0.075,0.056,0.098
62,RUS,Russia,1990,6,5 to 9 yrs,5,9,1,male,pct,overweight,prevalence,0.182,0.147,0.223
62,RUS,Russia,1990,7,10 to 14 yrs,10,14,1,male,pct,overweight,prevalence,0.126,0.098,0.155
62,RUS,Russia,1990,7,10 to 14 yrs,10,14,1,male,pct,obese,prevalence,0.028,0.02,0.039
62,RUS,Russia,1990,8,15 to 19 yrs,15,19,1,male,pct,obese,prevalence,0.019,0.013,0.026
62,RUS,Russia,1990,8,15 to 19 yrs,15,19,1,male,pct,overweight,prevalence,0.081,0.063,0.103
62,RUS,Russia,1990,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.024,0.017,0.034
62,RUS,Russia,1990,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.17,0.135,0.211
62,RUS,Russia,1990,38,20+ yrs - age-standardized,20,100,1,male,pct,obese,prevalence,0.094,0.087,0.101
62,RUS,Russia,1990,38,20+ yrs - age-standardized,20,100,1,male,pct,overweight,prevalence,0.424,0.406,0.44
62,RUS,Russia,1990,10,25 to 29 yrs,25,29,1,male,pct,overweight,prevalence,0.282,0.235,0.337
62,RUS,Russia,1990,10,25 to 29 yrs,25,29,1,male,pct,obese,prevalence,0.046,0.033,0.062
62,RUS,Russia,1990,11,30 to 34 yrs,30,34,1,male,pct,obese,prevalence,0.066,0.049,0.089
62,RUS,Russia,1990,11,30 to 34 yrs,30,34,1,male,pct,overweight,prevalence,0.375,0.317,0.435
62,RUS,Russia,1990,12,35 to 39 yrs,35,39,1,male,pct,overweight,prevalence,0.447,0.385,0.506
62,RUS,Russia,1990,12,35 to 39 yrs,35,39,1,male,pct,obese,prevalence,0.098,0.075,0.127
62,RUS,Russia,1990,13,40 to 44 yrs,40,44,1,male,pct,obese,prevalence,0.099,0.074,0.129
62,RUS,Russia,1990,13,40 to 44 yrs,40,44,1,male,pct,overweight,prevalence,0.471,0.41,0.53
62,RUS,Russia,1990,14,45 to 49 yrs,45,49,1,male,pct,obese,prevalence,0.123,0.093,0.158
62,RUS,Russia,1990,14,45 to 49 yrs,45,49,1,male,pct,overweight,prevalence,0.524,0.46,0.586
62,RUS,Russia,1990,15,50 to 54 yrs,50,54,1,male,pct,obese,prevalence,0.137,0.103,0.176
62,RUS,Russia,1990,15,50 to 54 yrs,50,54,1,male,pct,overweight,prevalence,0.543,0.481,0.6
62,RUS,Russia,1990,16,55 to 59 yrs,55,59,1,male,pct,overweight,prevalence,0.54,0.474,0.602
62,RUS,Russia,1990,16,55 to 59 yrs,55,59,1,male,pct,obese,prevalence,0.143,0.109,0.181
62,RUS,Russia,1990,17,60 to 64 yrs,60,64,1,male,pct,obese,prevalence,0.137,0.104,0.177
62,RUS,Russia,1990,17,60 to 64 yrs,60,64,1,male,pct,overweight,prevalence,0.528,0.469,0.587
62,RUS,Russia,1990,18,65 to 69 yrs,65,69,1,male,pct,obese,prevalence,0.133,0.099,0.172
62,RUS,Russia,1990,18,65 to 69 yrs,65,69,1,male,pct,overweight,prevalence,0.513,0.447,0.58
62,RUS,Russia,1990,19,70 to 74 yrs,70,74,1,male,pct,obese,prevalence,0.114,0.083,0.15
62,RUS,Russia,1990,19,70 to 74 yrs,70,74,1,male,pct,overweight,prevalence,0.508,0.438,0.579
62,RUS,Russia,1990,20,75 to 79 yrs,75,79,1,male,pct,overweight,prevalence,0.487,0.41,0.561
62,RUS,Russia,1990,20,75 to 79 yrs,75,79,1,male,pct,obese,prevalence,0.105,0.074,0.144
62,RUS,Russia,1990,21,80+ yrs,80,100,1,male,pct,overweight,prevalence,0.487,0.409,0.557
62,RUS,Russia,1990,21,80+ yrs,80,100,1,male,pct,obese,prevalence,0.111,0.079,0.149
62,RUS,Russia,1990,34,2 to 4 yrs,2,4,2,female,pct,obese,prevalence,0.166,0.123,0.213
62,RUS,Russia,1990,34,2 to 4 yrs,2,4,2,female,pct,overweight,prevalence,0.285,0.233,0.345
62,RUS,Russia,1990,36,"2 to 19 yrs, age-standardized",2,19,2,female,pct,obese,prevalence,0.067,0.056,0.079
62,RUS,Russia,1990,36,"2 to 19 yrs, age-standardized",2,19,2,female,pct,overweight,prevalence,0.168,0.149,0.189
